frame,track_id,x_center,y_center,width,height
292,0.689067,0.466215,0.0427696,0.123136,18.0
21,0.689116,0.370841,0.0263752,0.104081,11.0
67,0.689142,0.359289,0.0216848,0.0903708,5.0
191,0.689222,0.363985,0.0509526,0.100832,33.0
58,0.690947,0.393923,0.0251005,0.106517,11.0
94,0.691601,0.579344,0.0289177,0.128785,4.0
39,0.6921,0.339968,0.0190405,0.0940858,9.0
120,0.692109,0.553002,0.0430608,0.134792,18.0
118,0.692203,0.554043,0.0513706,0.13432,18.0
337,0.692299,0.468237,0.0305668,0.164208,18.0
215,0.692547,0.418613,0.029001,0.121827,26.0
198,0.692633,0.496368,0.0494765,0.13582,18.0
8,0.692743,0.697226,0.0500649,0.129792,2.0
117,0.692777,0.554509,0.0540389,0.135255,18.0
119,0.692942,0.553714,0.0453872,0.132842,18.0
30,0.692947,0.655032,0.0530534,0.126436,2.0
16,0.693399,0.324658,0.0313778,0.0939232,9.0
116,0.693821,0.275638,0.0275847,0.0876291,14.0
4,0.694001,0.30428,0.0241865,0.0858737,5.0
66,0.69495,0.35888,0.0208699,0.0911001,5.0
57,0.695427,0.391936,0.0234087,0.105037,11.0
38,0.695449,0.338362,0.0185398,0.0919591,9.0
293,0.695794,0.467583,0.0381454,0.12198,18.0
199,0.695811,0.370417,0.0323019,0.10897,25.0
162,0.695875,0.532509,0.0437729,0.132159,18.0
190,0.696494,0.363188,0.0492649,0.100433,33.0
22,0.696544,0.3725,0.0291227,0.103905,11.0
116,0.696782,0.553274,0.0552586,0.137624,18.0
223,0.697049,0.538148,0.0502649,0.132422,37.0
93,0.69743,0.581116,0.0319105,0.131362,4.0
9,0.699085,0.693524,0.0532429,0.127726,2.0
152,0.699402,0.378708,0.0249736,0.100509,23.0
56,0.699429,0.389479,0.0228029,0.107051,11.0
197,0.699502,0.49916,0.0466028,0.133188,18.0
115,0.699875,0.276166,0.024839,0.0860368,14.0
168,0.699896,0.522357,0.052675,0.133458,18.0
163,0.699958,0.533587,0.0307323,0.133192,18.0
166,0.700133,0.529742,0.0406491,0.131838,18.0
167,0.700213,0.525786,0.0459732,0.132446,18.0
17,0.700672,0.32577,0.0307931,0.0941631,9.0
336,0.700717,0.471508,0.0324725,0.161895,18.0
65,0.700835,0.357266,0.0218212,0.0929897,5.0
214,0.700863,0.419455,0.0330405,0.120342,26.0
165,0.700896,0.532016,0.0344431,0.133371,18.0
29,0.701183,0.659406,0.04528,0.125809,2.0
169,0.701751,0.522984,0.056112,0.137797,18.0
115,0.702145,0.553126,0.0529654,0.138626,18.0
164,0.702316,0.532621,0.0287197,0.131342,18.0
213,0.702897,0.419515,0.0503427,0.122831,26.0
5,0.702938,0.30457,0.0273025,0.0885226,5.0
92,0.703221,0.582566,0.032932,0.133305,4.0
294,0.703288,0.468273,0.036932,0.12551,18.0
55,0.703603,0.387399,0.0220584,0.10804,11.0
189,0.703808,0.361773,0.0470353,0.100934,33.0
23,0.70422,0.372436,0.030365,0.10546,11.0
114,0.704329,0.276895,0.0233522,0.0868211,14.0
10,0.70448,0.691199,0.0540046,0.120062,2.0
18,0.705359,0.325667,0.0265144,0.0920176,9.0
198,0.705819,0.370443,0.0296501,0.108135,25.0
114,0.705981,0.552422,0.0474212,0.140412,18.0
196,0.706027,0.50275,0.0442069,0.130934,18.0
64,0.706545,0.357363,0.0217163,0.0919417,5.0
113,0.706879,0.551837,0.0411795,0.140835,18.0
54,0.706988,0.386238,0.0218412,0.106623,11.0
170,0.707293,0.52348,0.0456375,0.13851,18.0
113,0.708077,0.277433,0.0252643,0.0862008,14.0
112,0.708117,0.544744,0.0350266,0.146366,18.0
222,0.708268,0.540236,0.0521129,0.132059,37.0
91,0.708378,0.585328,0.0371768,0.135652,4.0
28,0.708578,0.660365,0.0333486,0.126282,2.0
11,0.709096,0.683542,0.0524386,0.121453,2.0
188,0.709544,0.358514,0.0435229,0.097556,33.0
19,0.709627,0.326942,0.0237548,0.0944071,9.0
53,0.709848,0.385226,0.0213302,0.104823,11.0
335,0.709957,0.475451,0.036852,0.158613,18.0
24,0.710113,0.382993,0.0293775,0.0861342,11.0
151,0.710437,0.378916,0.0289659,0.100059,23.0
6,0.710509,0.303345,0.0297864,0.0866339,5.0
111,0.710708,0.540802,0.0333341,0.149705,18.0
212,0.710762,0.419528,0.0535949,0.121966,26.0
112,0.711431,0.277145,0.0282983,0.0860116,14.0
171,0.711688,0.523938,0.0326229,0.138716,18.0
36,0.711694,0.363193,0.0343325,0.128536,11.0
12,0.711778,0.678358,0.0460097,0.119969,2.0
197,0.71223,0.375129,0.0367965,0.11822,25.0
195,0.712264,0.50858,0.0434638,0.134379,18.0
295,0.712612,0.469367,0.0399887,0.12662,18.0
52,0.712881,0.383217,0.0214409,0.106099,11.0
63,0.712905,0.356458,0.0211546,0.093097,5.0
35,0.713139,0.36393,0.0316295,0.127436,11.0
90,0.713325,0.588052,0.0388833,0.135592,4.0
110,0.713576,0.536702,0.0340125,0.157635,18.0
37,0.713897,0.369655,0.030707,0.115521,11.0
25,0.71391,0.386602,0.0275337,0.0816155,11.0
111,0.714119,0.276656,0.0336667,0.0844825,14.0
172,0.714245,0.52483,0.0273853,0.13903,18.0
34,0.715007,0.36546,0.0285594,0.125235,11.0
20,0.715122,0.32789,0.0216722,0.0958103,9.0
51,0.715187,0.381264,0.0223264,0.107972,11.0
13,0.715195,0.677368,0.0420319,0.119359,2.0
38,0.715442,0.372162,0.027722,0.109943,11.0
26,0.715698,0.384695,0.0252332,0.0874345,11.0
174,0.715915,0.522164,0.0417814,0.136592,18.0
175,0.716013,0.521113,0.0494241,0.134147,18.0
187,0.716161,0.357841,0.0399984,0.0976547,33.0
173,0.716483,0.524393,0.0314609,0.140101,18.0
33,0.716501,0.362359,0.0274038,0.131283,11.0
27,0.716825,0.659841,0.029639,0.127288,2.0
50,0.716846,0.379556,0.0226481,0.109753,11.0
39,0.716963,0.373652,0.0255919,0.107117,11.0
194,0.717014,0.509594,0.0427617,0.132368,18.0
27,0.717302,0.380129,0.024702,0.0958645,11.0
176,0.717375,0.519462,0.0566446,0.134212,18.0
109,0.717386,0.537968,0.0377248,0.153215,18.0
211,0.717491,0.420617,0.0509051,0.121647,26.0
193,0.717507,0.510054,0.048476,0.132145,18.0
40,0.717667,0.374773,0.0246187,0.105932,11.0
49,0.717901,0.379399,0.0232729,0.110133,11.0
7,0.717959,0.30323,0.0301253,0.087505,5.0
192,0.717997,0.509405,0.0534086,0.132795,18.0
41,0.718257,0.375457,0.024082,0.10683,11.0
28,0.718289,0.378158,0.0247472,0.0998499,11.0
62,0.718388,0.354946,0.0221946,0.0954016,5.0
29,0.718424,0.378121,0.0246347,0.0992716,11.0
48,0.718518,0.379566,0.0248019,0.109637,11.0
110,0.718606,0.276725,0.0354985,0.0862007,14.0
47,0.71865,0.379902,0.0260295,0.109226,11.0
32,0.718675,0.366369,0.0271768,0.12283,11.0
221,0.718714,0.544215,0.0543432,0.132959,37.0
42,0.718743,0.376674,0.0241982,0.109773,11.0
30,0.719036,0.376908,0.0257277,0.100833,11.0
45,0.719099,0.379638,0.0258989,0.108775,11.0
43,0.719143,0.377793,0.0249371,0.110293,11.0
108,0.719145,0.544139,0.0388559,0.140764,18.0
196,0.719156,0.372589,0.0419541,0.113354,25.0
46,0.719161,0.380107,0.025786,0.107562,11.0
44,0.719287,0.378777,0.0257983,0.109466,11.0
186,0.719326,0.356429,0.0412508,0.0992687,33.0
334,0.719454,0.480834,0.042545,0.151097,18.0
31,0.719604,0.367749,0.0278735,0.11966,11.0
89,0.719779,0.589828,0.038579,0.138028,4.0
107,0.719804,0.547946,0.0360707,0.136781,18.0
14,0.719977,0.678118,0.0407186,0.125046,2.0
296,0.720091,0.470819,0.0392804,0.125132,18.0
150,0.721273,0.380341,0.0326144,0.102972,23.0
178,0.721343,0.523006,0.0491588,0.136783,18.0
21,0.721361,0.328752,0.0220267,0.100735,9.0
106,0.72195,0.549064,0.0354552,0.137728,18.0
191,0.722104,0.508408,0.0547277,0.131991,18.0
185,0.72242,0.355201,0.0411086,0.102228,33.0
88,0.723377,0.590028,0.0389629,0.13614,4.0
26,0.724043,0.659559,0.0336157,0.126546,2.0
61,0.724317,0.354293,0.0222531,0.0934181,5.0
109,0.724673,0.275455,0.0308922,0.0859174,14.0
184,0.725206,0.355627,0.0456296,0.106573,33.0
105,0.725396,0.55075,0.0388146,0.133495,18.0
15,0.725434,0.678038,0.0448943,0.12797,2.0
177,0.725488,0.520168,0.0450221,0.136474,18.0
87,0.725687,0.590546,0.0362245,0.136971,4.0
210,0.72584,0.420621,0.0443063,0.116508,26.0
30,0.72588,0.336832,0.0182947,0.0903014,9.0
297,0.726161,0.471843,0.0372624,0.122551,18.0
190,0.726479,0.509815,0.0494924,0.135763,18.0
104,0.726703,0.551963,0.0429702,0.133585,18.0
86,0.726852,0.590149,0.03143,0.136412,4.0
8,0.727147,0.303452,0.0319234,0.0875681,5.0
195,0.727173,0.3722,0.0449388,0.112839,25.0
103,0.727351,0.550808,0.0470385,0.134837,18.0
22,0.727443,0.329572,0.0226729,0.100492,9.0
179,0.727604,0.523507,0.0387736,0.137169,18.0
85,0.728865,0.590411,0.0299876,0.137536,4.0
220,0.728948,0.550335,0.0553897,0.136084,37.0
29,0.729615,0.339746,0.0173423,0.0923183,9.0
183,0.72969,0.513547,0.048649,0.13791,18.0
183,0.729929,0.356159,0.046957,0.10808,33.0
189,0.730138,0.511235,0.0425604,0.138262,18.0
16,0.730309,0.676245,0.0501577,0.131259,2.0
60,0.73031,0.351864,0.0223169,0.0971401,5.0
333,0.730407,0.483088,0.0464355,0.148924,18.0
108,0.730459,0.275695,0.0269845,0.0836654,14.0
149,0.730484,0.381287,0.0326269,0.103484,23.0
182,0.730627,0.516746,0.0438653,0.140855,18.0
181,0.730791,0.520333,0.0406484,0.140854,18.0
184,0.731039,0.512734,0.0534783,0.138533,18.0
84,0.731074,0.591361,0.03013,0.139592,4.0
180,0.73162,0.522075,0.0387679,0.138677,18.0
28,0.731869,0.339277,0.0166728,0.0916464,9.0
19,0.731903,0.67046,0.0347709,0.123666,2.0
102,0.732039,0.550874,0.0421277,0.134033,18.0
9,0.732663,0.303544,0.0232461,0.0842678,5.0
298,0.732754,0.472689,0.0337463,0.123441,18.0
23,0.733023,0.330778,0.0237273,0.101251,9.0
83,0.733495,0.591272,0.0308076,0.139345,4.0
20,0.733584,0.670603,0.0341383,0.123725,2.0
188,0.733618,0.511563,0.0344108,0.138002,18.0
17,0.734438,0.672798,0.0517966,0.126387,2.0
82,0.735183,0.592343,0.032515,0.138416,4.0
27,0.73531,0.338093,0.0193175,0.0914602,9.0
185,0.735516,0.510819,0.0396415,0.136174,18.0
101,0.73565,0.550605,0.0321785,0.130654,18.0
182,0.735745,0.3551,0.0446447,0.108756,33.0
209,0.735801,0.420884,0.0409833,0.111078,26.0
194,0.735816,0.373221,0.0409923,0.112165,25.0
21,0.735881,0.67141,0.0359644,0.127251,2.0
59,0.73647,0.349755,0.0211203,0.092976,5.0
187,0.736493,0.512657,0.0294322,0.13863,18.0
25,0.736522,0.660576,0.0491689,0.125522,2.0
24,0.736688,0.333897,0.0254964,0.101632,9.0
186,0.73691,0.511608,0.0312958,0.13615,18.0
22,0.737831,0.669862,0.0426826,0.130542,2.0
107,0.737895,0.275667,0.0227669,0.0826702,14.0
81,0.737936,0.592294,0.0340525,0.138261,4.0
26,0.738237,0.336021,0.0220898,0.0957309,9.0
18,0.738271,0.670567,0.0527514,0.123428,2.0
25,0.73849,0.33599,0.023911,0.0968454,9.0
219,0.73915,0.552223,0.0530798,0.127275,37.0
148,0.739502,0.380747,0.0302644,0.102802,23.0
100,0.73988,0.548433,0.0254359,0.132057,18.0
24,0.740058,0.663047,0.0496974,0.127684,2.0
23,0.740246,0.667072,0.0483846,0.13004,2.0
299,0.740364,0.473269,0.0366845,0.129234,18.0
10,0.740934,0.304539,0.0217466,0.0835755,5.0
107,0.741112,0.496235,0.0287707,0.0862169,20.0
80,0.741221,0.595263,0.0342398,0.138313,4.0
181,0.741434,0.355322,0.0409301,0.10938,33.0
58,0.741628,0.348929,0.0211599,0.094093,5.0
332,0.742112,0.48315,0.0477278,0.144864,18.0
79,0.74325,0.594526,0.0375439,0.138216,4.0
193,0.743679,0.375707,0.0373866,0.110643,25.0
106,0.744031,0.275886,0.0197575,0.0829562,14.0
99,0.744049,0.547507,0.0256338,0.133061,18.0
98,0.745238,0.543771,0.0320616,0.135623,18.0
208,0.745309,0.42186,0.0371485,0.110043,26.0
180,0.746086,0.355073,0.034332,0.111358,33.0
78,0.746637,0.594736,0.0436492,0.136695,4.0
97,0.746711,0.541975,0.0408072,0.137141,18.0
57,0.747048,0.346708,0.0199248,0.0923641,5.0
300,0.747978,0.472874,0.0375816,0.133177,18.0
147,0.748831,0.380798,0.0292432,0.101992,23.0
218,0.748971,0.554048,0.0511163,0.125612,37.0
11,0.749097,0.304709,0.0204263,0.0859633,5.0
105,0.749631,0.277442,0.0214095,0.0856913,14.0
77,0.749974,0.594462,0.0479632,0.135876,4.0
96,0.75033,0.541753,0.0438488,0.134764,18.0
179,0.750405,0.3554,0.0277204,0.113525,33.0
192,0.750713,0.375348,0.0351921,0.109923,25.0
106,0.751779,0.495105,0.0277467,0.0862238,20.0
56,0.752348,0.345494,0.0204435,0.0902992,5.0
331,0.753267,0.484619,0.0493514,0.145907,18.0
95,0.754219,0.541073,0.0389881,0.130471,18.0
301,0.754264,0.47235,0.0377931,0.136494,18.0
104,0.754323,0.276113,0.0247923,0.0870856,14.0
207,0.754357,0.424177,0.0362341,0.111358,26.0
178,0.754527,0.354673,0.0245812,0.115746,33.0
76,0.754893,0.595562,0.046232,0.131394,4.0
74,0.757217,0.596591,0.0472729,0.127583,4.0
12,0.757234,0.30519,0.0207691,0.0862989,5.0
75,0.75756,0.596308,0.045786,0.127247,4.0
55,0.757582,0.344808,0.0200164,0.0887622,5.0
94,0.757696,0.541863,0.0303973,0.129571,18.0
286,0.75795,0.361589,0.0362123,0.113961,42.0
73,0.757965,0.596784,0.0454439,0.129638,4.0
72,0.758405,0.597124,0.0440451,0.13061,4.0
287,0.758508,0.362189,0.0357962,0.113488,42.0
146,0.758693,0.380584,0.0245159,0.0993629,23.0
191,0.759068,0.375857,0.0329055,0.108594,25.0
285,0.759262,0.359302,0.0385928,0.116242,42.0
177,0.759289,0.352209,0.024208,0.118103,33.0
288,0.759733,0.363864,0.0349048,0.114855,42.0
278,0.759823,0.35441,0.0446342,0.101266,42.0
71,0.760052,0.596452,0.0436039,0.129268,4.0
277,0.760091,0.353661,0.0435285,0.100675,42.0
284,0.760224,0.35802,0.0410292,0.114194,42.0
279,0.76031,0.354757,0.0454299,0.104522,42.0
217,0.760354,0.555517,0.0423267,0.126775,37.0
302,0.760685,0.472029,0.0375036,0.139252,18.0
93,0.760745,0.541648,0.0221863,0.129401,18.0
289,0.760944,0.365704,0.0356913,0.114807,42.0
280,0.760978,0.355527,0.045624,0.106792,42.0
283,0.761171,0.356994,0.0425937,0.112755,42.0
290,0.761424,0.367951,0.0354084,0.113131,42.0
293,0.761436,0.373036,0.0395165,0.10514,42.0
105,0.761467,0.496765,0.0275189,0.0908388,20.0
292,0.761582,0.37231,0.0394486,0.106351,42.0
103,0.76171,0.275247,0.0203028,0.085171,14.0
281,0.761763,0.35653,0.0450185,0.110142,42.0
282,0.761799,0.356636,0.0439539,0.112155,42.0
291,0.762308,0.371188,0.0370695,0.10901,42.0
276,0.762421,0.353578,0.0407832,0.0997578,42.0
54,0.762566,0.342725,0.0223154,0.0893465,5.0
294,0.762837,0.374913,0.039016,0.107819,42.0
190,0.763129,0.376413,0.037069,0.110284,25.0
92,0.763679,0.542484,0.0225925,0.127727,18.0
176,0.763685,0.351181,0.0251898,0.11847,33.0
330,0.763771,0.484658,0.0478769,0.146918,18.0
206,0.764724,0.425238,0.0343223,0.110598,26.0
70,0.764896,0.597288,0.0412088,0.127829,4.0
275,0.765675,0.352931,0.0368749,0.0990429,42.0
13,0.765976,0.304673,0.0228178,0.0889113,5.0
205,0.766122,0.424324,0.0509659,0.110741,26.0
91,0.76638,0.536154,0.0266049,0.129983,18.0
303,0.766519,0.472725,0.0366798,0.14268,18.0
295,0.766801,0.376137,0.0356969,0.110805,42.0
102,0.76685,0.276096,0.0209203,0.0855888,14.0
69,0.766945,0.597676,0.0397734,0.126344,4.0
53,0.767181,0.341761,0.0226966,0.0904559,5.0
175,0.767201,0.350911,0.0266209,0.118281,33.0
189,0.767496,0.375921,0.0408613,0.109021,25.0
90,0.768176,0.531912,0.0293046,0.128625,18.0
68,0.768857,0.597274,0.0375672,0.127148,4.0
274,0.769118,0.352233,0.0339544,0.100565,42.0
296,0.769131,0.37813,0.034352,0.111018,42.0
145,0.769215,0.378696,0.0262784,0.0987906,23.0
67,0.769667,0.597719,0.03754,0.128457,4.0
89,0.769823,0.531633,0.0344074,0.128795,18.0
174,0.770401,0.352248,0.0290321,0.117663,33.0
88,0.770429,0.531501,0.0404453,0.129942,18.0
66,0.770535,0.597228,0.0377195,0.129709,4.0
297,0.770802,0.377726,0.0341981,0.111281,42.0
216,0.770978,0.557105,0.0372352,0.12695,37.0
104,0.77108,0.495681,0.0282165,0.0914412,20.0
87,0.77117,0.531527,0.0436816,0.127771,18.0
273,0.771269,0.350283,0.0333229,0.102093,42.0
101,0.771394,0.275288,0.0205486,0.0826978,14.0
52,0.772211,0.339461,0.0229054,0.0928661,5.0
173,0.772812,0.355541,0.0342921,0.116783,33.0
65,0.772877,0.597417,0.0371584,0.128995,4.0
298,0.772961,0.376833,0.0345484,0.112633,42.0
304,0.773053,0.471845,0.0363547,0.144766,18.0
204,0.773379,0.424973,0.0544403,0.110529,26.0
86,0.773417,0.531061,0.0450643,0.124645,18.0
188,0.77368,0.376522,0.0420066,0.109892,25.0
329,0.773878,0.483328,0.0464639,0.148069,18.0
172,0.773907,0.357596,0.0392623,0.113159,33.0
272,0.774007,0.347516,0.0326131,0.103673,42.0
14,0.774858,0.304802,0.0247943,0.0904479,5.0
299,0.775373,0.376967,0.0339388,0.113188,42.0
100,0.775696,0.273649,0.0199698,0.078138,14.0
171,0.776363,0.358902,0.0431676,0.114918,33.0
51,0.776534,0.336931,0.0219928,0.0919387,5.0
85,0.776774,0.529249,0.0410709,0.121692,18.0
64,0.776836,0.597369,0.0342923,0.128031,4.0
271,0.777454,0.345888,0.031344,0.104308,42.0
300,0.778163,0.376885,0.0336349,0.114481,42.0
63,0.779689,0.596792,0.0313294,0.127892,4.0
305,0.779742,0.472733,0.0352642,0.145519,18.0
84,0.780033,0.527367,0.0369281,0.120135,18.0
170,0.780079,0.358544,0.0445939,0.112934,33.0
187,0.780355,0.378101,0.0391499,0.111246,25.0
103,0.780374,0.49526,0.0287902,0.0962275,20.0
99,0.780452,0.2713,0.0194538,0.0684517,14.0
270,0.780792,0.344344,0.0332334,0.105786,42.0
50,0.781151,0.336387,0.021748,0.0919795,5.0
144,0.781477,0.377943,0.0319579,0.0975473,23.0
301,0.781658,0.378263,0.0335789,0.11675,42.0
57,0.782203,0.595631,0.0481772,0.131578,4.0
203,0.782241,0.426293,0.0508877,0.112689,26.0
62,0.782328,0.59588,0.030327,0.126045,4.0
58,0.782411,0.595918,0.0447507,0.1329,4.0
60,0.782499,0.593745,0.0373953,0.128726,4.0
59,0.782607,0.594255,0.0400717,0.130576,4.0
61,0.7827,0.596074,0.0329067,0.126869,4.0
56,0.78297,0.59482,0.0488188,0.126843,4.0
15,0.783053,0.305269,0.0275408,0.0890756,5.0
83,0.783104,0.525309,0.032449,0.115844,18.0
302,0.784292,0.378651,0.0321584,0.118117,42.0
98,0.784337,0.276875,0.0197805,0.0688079,14.0
215,0.784432,0.557948,0.0349403,0.129123,37.0
269,0.78489,0.342779,0.0337368,0.104992,42.0
82,0.785232,0.526199,0.0308466,0.122917,18.0
328,0.785905,0.480329,0.0463379,0.150167,18.0
169,0.785966,0.357525,0.0457614,0.112214,33.0
55,0.786293,0.593774,0.0462037,0.124673,4.0
49,0.786334,0.335138,0.02064,0.0934685,5.0
81,0.78639,0.523107,0.0336176,0.126039,18.0
306,0.786752,0.4741,0.0366332,0.144955,18.0
80,0.786823,0.51888,0.038154,0.127112,18.0
97,0.787289,0.276706,0.0229987,0.0736976,14.0
303,0.787883,0.379157,0.0327937,0.118217,42.0
186,0.788075,0.377037,0.0334485,0.112513,25.0
96,0.788127,0.276368,0.0283042,0.0698608,14.0
268,0.788851,0.340139,0.0332144,0.103848,42.0
79,0.789678,0.516109,0.0374871,0.124051,18.0
102,0.790359,0.494844,0.0285004,0.0950773,20.0
202,0.790459,0.427852,0.0458846,0.114614,26.0
48,0.790718,0.333912,0.0189457,0.0924651,5.0
54,0.790778,0.5917,0.0419482,0.122249,4.0
304,0.791361,0.380164,0.0325761,0.116671,42.0
16,0.791584,0.306724,0.0296756,0.0869017,5.0
78,0.792473,0.513566,0.0379489,0.11618,18.0
307,0.792651,0.47565,0.0375373,0.143753,18.0
267,0.792716,0.336252,0.0335864,0.103645,42.0
168,0.793121,0.357276,0.0466134,0.11118,33.0
95,0.793679,0.274734,0.0327856,0.0743157,14.0
185,0.794216,0.375939,0.0282164,0.110873,25.0
305,0.794735,0.380785,0.0313922,0.117317,42.0
47,0.794787,0.334121,0.0188458,0.091338,5.0
53,0.794976,0.588337,0.0406346,0.120966,4.0
143,0.795623,0.380063,0.0385131,0.0970303,23.0
77,0.796091,0.512443,0.037238,0.108621,18.0
266,0.796696,0.333783,0.0326697,0.103437,42.0
306,0.797711,0.380135,0.0315433,0.116897,42.0
46,0.7979,0.334381,0.0194041,0.0913365,5.0
327,0.798192,0.478031,0.0452574,0.154938,18.0
52,0.798213,0.585532,0.0415135,0.120776,4.0
94,0.79837,0.274691,0.0321268,0.081646,14.0
308,0.798483,0.478766,0.0367495,0.145197,18.0
201,0.798787,0.430043,0.0427893,0.115367,26.0
214,0.799201,0.561596,0.0357528,0.134664,37.0
17,0.799319,0.307152,0.0314071,0.0863344,5.0
76,0.799612,0.513911,0.0374238,0.106136,18.0
184,0.799938,0.376816,0.0251358,0.111013,25.0
101,0.800004,0.493389,0.0285016,0.0956694,20.0
167,0.800395,0.357368,0.0444175,0.112737,33.0
45,0.800595,0.332417,0.0201311,0.0920148,5.0
307,0.800802,0.38071,0.0333218,0.118155,42.0
183,0.801477,0.376333,0.0289476,0.115584,25.0
265,0.801554,0.331352,0.0297851,0.103015,42.0
75,0.802215,0.513242,0.0403973,0.11109,18.0
51,0.802423,0.582369,0.0416247,0.120887,4.0
44,0.803059,0.330466,0.0216979,0.0944602,5.0
182,0.803374,0.375108,0.0331849,0.120665,25.0
309,0.803413,0.480994,0.0372664,0.144151,18.0
93,0.80378,0.275664,0.0291336,0.0781566,14.0
308,0.803919,0.382077,0.0338755,0.123541,42.0
18,0.804984,0.309874,0.0293909,0.0838773,5.0
74,0.805024,0.513057,0.0445143,0.114214,18.0
43,0.805287,0.328515,0.0223882,0.0949399,5.0
181,0.805453,0.374983,0.0339329,0.119937,25.0
264,0.80571,0.330425,0.0290516,0.101142,42.0
166,0.805996,0.356676,0.0417705,0.110505,33.0
50,0.807251,0.579381,0.0391311,0.121971,4.0
42,0.807449,0.32711,0.0214051,0.0935498,5.0
200,0.807555,0.431966,0.0401252,0.114699,26.0
309,0.808028,0.379344,0.0328954,0.126622,42.0
73,0.808223,0.514174,0.0479209,0.117347,18.0
142,0.808613,0.381426,0.0435208,0.0973439,23.0
180,0.808791,0.375514,0.0326687,0.120544,25.0
92,0.809428,0.275033,0.0268016,0.0791033,14.0
326,0.809525,0.476806,0.0449872,0.159591,18.0
100,0.809549,0.493072,0.0295254,0.0942598,20.0
165,0.809731,0.357218,0.0379145,0.112083,33.0
310,0.809833,0.481217,0.0365068,0.146658,18.0
41,0.809958,0.326416,0.0197029,0.0939233,5.0
263,0.810061,0.32763,0.0276996,0.099402,42.0
19,0.810454,0.310143,0.0253675,0.0832855,5.0
49,0.810954,0.576665,0.0384857,0.124515,4.0
72,0.812082,0.512099,0.0494645,0.119376,18.0
40,0.81231,0.325701,0.0190773,0.0928938,5.0
310,0.812452,0.377927,0.0335496,0.126528,42.0
164,0.812788,0.357264,0.0337342,0.113,33.0
179,0.813287,0.377289,0.0288554,0.120935,25.0
311,0.813766,0.483262,0.035886,0.146084,18.0
262,0.813976,0.325253,0.0283256,0.0998704,42.0
39,0.8143,0.324849,0.0191731,0.0927699,5.0
213,0.814305,0.56628,0.0360263,0.135858,37.0
199,0.814306,0.433127,0.0431042,0.113458,26.0
48,0.814335,0.574823,0.0386278,0.125275,4.0
163,0.815374,0.357303,0.0285544,0.113474,33.0
38,0.815747,0.323586,0.0190404,0.0912459,5.0
311,0.815817,0.379139,0.0339533,0.12683,42.0
91,0.815845,0.274761,0.0219634,0.0793116,14.0
71,0.816155,0.509994,0.0466255,0.119974,18.0
20,0.816705,0.310091,0.0217224,0.0829962,5.0
178,0.817089,0.377282,0.0276609,0.120333,25.0
37,0.817178,0.32392,0.0195667,0.0926263,5.0
47,0.817193,0.574071,0.0396107,0.123951,4.0
261,0.818096,0.322967,0.027742,0.100303,42.0
162,0.818284,0.356615,0.0277937,0.117932,33.0
99,0.818344,0.49279,0.0293611,0.0933614,20.0
312,0.81861,0.483885,0.0333949,0.146634,18.0
36,0.818758,0.324294,0.0192634,0.0917932,5.0
177,0.819342,0.377363,0.0288426,0.120151,25.0
325,0.820002,0.474672,0.0465538,0.166384,18.0
198,0.820062,0.433601,0.0488364,0.114809,26.0
46,0.820161,0.573272,0.0421842,0.123972,4.0
141,0.820229,0.381889,0.0431432,0.0940512,23.0
312,0.820313,0.376569,0.032441,0.12254,42.0
70,0.820385,0.509516,0.0400949,0.115575,18.0
35,0.820505,0.323852,0.0199144,0.0911179,5.0
90,0.820589,0.275828,0.0188729,0.0806512,14.0
176,0.821278,0.376423,0.0322399,0.120087,25.0
161,0.821424,0.355207,0.0279496,0.11861,33.0
260,0.822072,0.319043,0.0287103,0.101878,42.0
45,0.822532,0.572043,0.0433453,0.124143,4.0
89,0.823341,0.276989,0.0224804,0.083837,14.0
21,0.823509,0.31107,0.019703,0.082766,5.0
34,0.823606,0.322025,0.0199979,0.0893701,5.0
313,0.824109,0.474475,0.0349302,0.168159,18.0
175,0.824553,0.37702,0.0354315,0.121697,25.0
313,0.825037,0.380306,0.0342896,0.124715,42.0
69,0.8251,0.504751,0.037949,0.116164,18.0
44,0.825578,0.569896,0.0437639,0.12322,4.0
259,0.82599,0.316292,0.0302844,0.102858,42.0
160,0.826187,0.354323,0.0260889,0.118248,33.0
33,0.826278,0.321098,0.018762,0.086628,5.0
88,0.826351,0.276304,0.0257925,0.0864984,14.0
197,0.826743,0.433793,0.0526668,0.113678,26.0
174,0.826906,0.376835,0.0345558,0.122765,25.0
314,0.827586,0.382776,0.0333449,0.123581,42.0
314,0.827897,0.477845,0.03569,0.162608,18.0
98,0.827943,0.491965,0.029978,0.0946135,20.0
324,0.828963,0.469812,0.0464665,0.181895,18.0
43,0.829286,0.5654,0.0455339,0.124308,4.0
32,0.829385,0.319484,0.0182314,0.0862243,5.0
86,0.829507,0.274777,0.0292849,0.0826169,14.0
258,0.82984,0.314295,0.0315614,0.104486,42.0
212,0.829977,0.57084,0.0359531,0.135642,37.0
87,0.830265,0.274796,0.0236307,0.0844558,14.0
159,0.830281,0.355321,0.0244285,0.11589,33.0
22,0.830375,0.311478,0.0195463,0.0864876,5.0
173,0.830594,0.376618,0.0311577,0.122362,25.0
85,0.83073,0.274553,0.030993,0.080549,14.0
315,0.830776,0.475887,0.0365951,0.165804,18.0
140,0.830893,0.383438,0.0402202,0.0923555,23.0
